src,dst
2118,2359
342,2963
2178,3164
1147,1670
1670,3697
61,1223
1016,2907
2131,2594
2196,2989
1050,1737
1112,2615
583,3025
1851,2954
607,1167
1911,3759
305,802
3066,3222
43,2522
1634,2138
295,3497
665,2276
102,3102
2784,3509
881,2840
2032,2184
191,2393
232,2394
511,1809
2190,3524
1717,3112
1718,3714
42,2270
880,2615
355,515
568,1562
320,1460
600,3729
2049,2538
1715,3416
239,2060
1520,2948
553,3159
611,885
762,1054
1422,2790
826,1978
3231,3797
927,2030
299,2461
2403,3416
1004,3970
2043,3073
145,1994
3285,4033
1762,2831
348,2353
1017,1923
1230,2970
1290,3775
595,2230
1350,1574
1477,3601
2690,3042
89,1311
777,931
2802,3283
2117,3180
2648,2816
380,706
2486,2488
3196,3587
2368,3930
1174,1506
3696,3910
2641,2776
2448,3135
2950,3531
1484,3617
1107,2913
3041,3649
3780,3988
1598,3904
2374,3371
574,3581
954,3802
541,1189
1043,2339
2467,3535
3396,3998
1071,1354
3591,3685
666,3520
1349,3550
1750,3894
1339,2108
1101,3448
253,1661
1156,3155
1032,1399
476,3396
1400,3515
211,1435
1205,3047
2428,3957
186,3068
2361,2735
2030,3130
939,1585
153,1430
1990,3731
892,1769
1019,3042
1800,3607
556,1820
55,1272
1292,1888
1171,3813
1011,2400
1849,3499
240,271
1601,3397
1086,1231
1604,2914
520,3294
955,2468
1695,3032
1380,1708
547,953
1541,2565
1921,2032
2566,2736
1845,2976
1501,3166
3118,3249
537,3648
657,1498
2527,2781
808,1667
255,3935
1151,2006
34,1492
1149,1179
1712,3736
2980,3665
457,1036
589,3407
2917,3316
2922,3660
2237,2803
1172,3233
2693,3608
2383,2628
1328,3746
172,1806
1911,3572
2687,3039
390,3197
1174,3279
326,1492
647,3762
673,2731
2970,3327
1067,1904
1452,2469
2006,3809
189,2160
1964,3583
384,1847
410,816
282,1570
435,2566
2002,3286
2690,3660
1620,2992
1716,2700
625,1909
3025,3384
3080,3091
163,3541
1715,3229
1491,3521
2587,3158
180,512
2454,3568
2206,3466
2264,3444
113,2673
2984,3733
1867,3219
2638,3096
1609,2429
210,3737
2075,3922
1729,3285
299,2274
1409,1617
674,2151
424,1222
323,3799
256,2577
1930,3948
1568,2778
446,1920
2060,3240
945,3553
998,2433
1216,1572
2453,2942
1119,3891
30,3927
1869,2891
2030,3748
1345,3645
471,637
2603,2886
899,3558
395,1581
1050,2973
308,2336
1586,3707
459,2505
3250,3636
3599,3790
2914,3687
1326,2090
1675,2244
2451,2465
1635,2845
3400,3580
707,2984
3007,3851
882,1295
1019,4010
176,2567
2103,2132
410,2239
2722,3867
64,1602
972,3440
196,3973
1383,2974
540,1531
2615,3246
2466,3123
1227,1680
1186,1679
1466,3948
1117,3794
1208,3158
3398,3857
2307,2312
1648,3430
2023,2553
567,2573
1830,2912
470,2640
1239,1690
2709,3231
620,3338
2628,3831
1769,1855
1602,2681
239,3646
1135,3969
209,771
885,3794
673,3349
1294,1747
1473,3964
1015,2332
447,3568
3100,3237
1658,2963
1293,2276
792,3980
441,2999
1602,3031
3615,3868
2094,3493
1500,2754
2250,4006
3365,3693
1899,3025
1466,3143
29,961
1987,2091
2830,3534
2028,2092
1517,3108
276,838
1549,1865
1368,3739
277,2194
1175,3344
63,3928
2730,3303
1305,2636
365,1260
1211,2220
1641,1804
612,1137
175,1136
2632,3145
2351,3657
200,2132
1356,1820
1700,2384
1077,3159
2345,3088
3475,3807
2009,3139
1069,1763
1943,2519
2743,3134
1657,2687
2844,3940
1808,2102
719,2138
2690,3473
1503,2220
1553,1583
1874,3853
2405,3489
36,1327
1639,3986
837,2544
1613,2765
2399,3674
835,1717
2051,2210
1074,1733
2261,3740
1089,3519
733,1440
901,3468
63,3123
268,3555
113,2486
1768,3053
1974,2929
1609,2242
24,162
907,3663
2402,2817
1011,3986
1386,3109
1715,1887
2100,2452
285,876
691,2318
326,3883
127,290
128,3144
1346,3710
1719,2760
34,2728
846,2606
906,2657
1718,2535
2616,3685
348,2329
1585,2945
2022,3700
3491,3885
1963,2339
2080,2924
3394,3952
2668,3094
1121,1498
400,1738
837,1739
2394,2525
111,1635
1387,2179
2662,3279
1149,2765
1789,3125
3447,3963
1234,2314
2015,2879
1700,3807
2624,3926
421,2965
698,1553
851,1795
1730,2895
730,3720
1095,2155
606,1964
1814,1842
1048,2309
389,3427
2469,3234
1184,1446
1409,4008
349,4028
1099,3028
1123,3422
660,2200
94,3509
185,2873
964,2611
840,855
62,3971
2713,2813
1364,3484
120,1697
1496,3603
1124,3997
496,3674
1993,3655
708,1867
3324,3906
829,3325
1826,2202
272,1687
205,465
420,1585
1708,3644
1419,3541
3509,4036
487,528
2531,2930
2627,2638
361,1355
411,718
920,3039
3618,3979
1852,3773
267,1693
446,3156
14,1247
912,2397
1256,2207
1600,2017
2990,3629
1787,1843
1596,3029
1370,2494
969,2150
2927,3280
286,2874
1426,3557
187,2114
531,1924
2088,2710
1460,2387
312,1062
1262,2402
1709,3845
556,3674
530,2453
2233,2310
560,3793
118,1196
2081,2670
1026,3034
114,3706
1948,2326
2292,2890
107,2535
2729,2891
1206,1689
1414,2392
1455,2393
3035,3348
568,651
2314,3588
2056,2798
374,785
723,939
933,2469
2156,3379
1748,1864
2193,2480
2437,2840
940,2859
2080,3542
1426,2752
2171,3660
1921,2731
3295,3810
2352,2917
2474,3846
896,2937
1365,1695
88,3932
513,3172
3596,3923
1674,3204
2171,4010
989,3101
1856,2686
51,1798
132,3480
794,1879
2905,3251
1545,3733
1407,3799
3399,3759
190,3835
35,514
3341,3754
1254,3934
1622,2640
2898,3184
2275,3205
3832,3991
124,2434
1738,3754
93,869
869,3342
3298,3303
989,1946
2556,2666
309,1433
2334,3785
3045,3611
1236,1823
3104,3437
456,1860
141,2788
2135,3575
17,1032
951,1839
2133,3502
542,853
2319,3103
488,4000
137,3019
3215,3426
2465,2928
510,1315
389,3240
697,1141
1189,1603
2087,2753
571,2722
1381,1773
722,2891
1320,3749
36,2563
41,2907
1531,1717
1341,1593
673,2625
564,1901
1894,3462
405,1090
964,2774
1081,3359
2232,2703
1456,3236
1105,1501
1136,3820
1609,3478
862,2497
141,1983
511,1516
3265,3489
17,227
1169,3179
16,756
3066,3279
731,2953
1137,1389
853,1630
70,992
949,2092
2131,3001
999,1455
136,1989
323,1815
1909,3339
316,644
32,885
969,1963
1467,3371
1801,2493
1921,3349
1561,3006
2394,3761
1282,3591
551,3143
3722,3741
468,1388
3040,3155
1951,3191
1959,3052
1675,3293
2544,3705
610,3723
2203,3412
357,3277
1552,2139
1115,2138
640,2811
3031,3042
2944,3797
418,3149
2355,3402
2066,3299
483,2046
3279,3521
827,1856
2100,2883
2315,4003
1868,3314
3394,4033
1907,2488
381,1769
3529,3669
1531,3140
1216,1816
1909,2534
742,1933
1184,3032
1335,3201
801,2513
3636,3916
76,3011
764,3385
154,2113
1453,3607
930,2334
2948,3515
3937,4029
2815,3171
1447,3792
263,2056
2226,3530
822,3740
739,1985
2403,2668
1728,3253
1007,2739
76,3361
1874,2324
291,1071
2560,3002
339,738
127,3299
2028,3141
1900,3895
744,1955
1986,2915
2423,3670
737,784
2918,3649
2178,3839
873,4028
1417,3926
2571,2787
1425,2289
1475,1652
1977,2802
1237,2238
2422,3418
1388,2407
1133,1134
50,204
2856,3121
2665,3553
2816,3722
390,1026
285,2730
1472,3983
942,1539
1728,2448
1884,2207
1600,2448
230,2242
1164,3049
758,2361
1940,3270
3304,3661
995,1550
3804,3984
1467,3989
459,789
207,3197
962,2541
2240,3912
2293,2792
2730,3547
3013,3081
2693,3665
578,2551
674,3013
108,158
1510,2531
236,2787
1473,3403
1132,3110
1106,1889
812,1442
1715,2936
1441,3865
1105,1664
2779,3035
439,1611
1693,2588
1529,3685
321,801
1336,3290
1809,3702
744,3378
1859,3065
312,3721
1846,2049
437,1915
1087,3717
531,1550
309,2669
2582,2871
1171,1910
983,2613
530,2079
1545,3814
1397,1664
2357,3692
122,3974
2238,2280
2068,3589
48,1581
1951,3004
2503,3517
2487,2984
204,2094
2198,2881
1014,1145
3099,3548
898,3414
1165,1314
2947,3908
1421,3189
2656,2978
2749,3923
3129,3390
956,1140
171,3085
73,298
637,2326
1287,3374
1194,3183
2162,3574
3490,3554
1248,3419
721,3902
320,3558
2961,3964
380,3609
161,2747
1274,1607
133,699
966,1454
372,2967
2359,2583
332,3568
1204,3497
366,2398
335,833
1577,2547
1181,2547
3576,3678
395,1638
1618,2548
2019,2892
1141,3148
420,2634
1170,1634
1980,2937
617,3148
1099,2922
1596,3728
2700,3226
2127,3364
676,3728
1390,3071
2257,2656
10,1423
173,3107
450,1695
3342,3632
381,3810
1876,2964
317,2105
193,3759
532,3979
2777,3631
1184,1690
1691,3184
514,2619
2188,3990
1099,3272
808,2342
1711,3836
1630,2908
1690,2959
9,1171
281,3579
664,2563
96,3045
2018,2266
560,1459
154,771
2960,3688
317,2455
2707,3242
155,3625
3212,3909
2801,2877
593,818
1954,3944
178,2296
954,2517
1881,2153
148,3585
924,3806
180,2342
2914,2939
144,433
3067,3935
1828,2492
21,1531
1136,1218
2533,3247
189,2835
3900,3909
918,3210
2248,4017
2931,3293
2587,3483
715,2127
2337,3308
410,1491
2376,2482
201,3569
1287,1764
191,2881
277,1901
1500,2811
2472,2944
1713,3858
560,3687
1315,3031
255,3805
1564,3735
153,3528
1426,3801
218,1671
2205,3539
501,3457
2793,3709
3610,3931
2540,3263
2046,2728
1418,3159
960,1527
1858,2677
1108,2179
2300,3776
495,3642
2047,3330
1300,2349
209,3056
1016,2590
1797,3155
1261,1640
239,2898
84,1075
1166,2534
978,3237
1095,3822
1599,1635
733,2652
2691,3782
2588,2903
886,3648
2217,3899
1618,2816
1124,2281
1633,3848
596,3293
1305,1538
620,1435
2541,2683
395,2256
2571,4023
1764,2991
683,2134
1108,1374
266,2785
1818,3227
2253,2401
1912,2108
2541,3033
294,1800
3382,3649
20,2729
3098,3890
2256,3049
1473,2411
814,3529
373,3032
1371,2134
259,1964
1974,3336
441,1446
2841,2921
1745,4038
901,2370
1276,2247
257,2268
2122,3207
2117,2863
754,3074
778,1216
616,3140
590,1919
3449,3716
739,1261
2516,3511
365,2740
3255,3850
2700,3039
1640,3059
2665,3984
762,3315
2754,3275
1749,3002
252,769
1439,2776
1251,2725
1011,3238
944,2016
321,2037
2831,3680
630,3546
1466,3818
3023,3850
2622,3506
2424,2767
226,2150
2676,3742
1929,2007
577,3161
186,2751
1746,3054
55,3988
58,3505
2233,3172
920,2746
2537,3583
589,3895
84,1693
1453,2428
2224,2305
830,3203
1358,3322
114,1535
2137,3060
2226,2351
812,1873
533,2458
6,2941
890,975
446,3213
1043,1217
1098,1678
227,2351
1784,2383
1521,3501
313,3623
2437,3702
3273,3974
219,955
2588,3871
2744,3630
1,2947
243,3234
3326,3985
1863,3588
213,359
483,1940
574,1304
3383,3738
1917,3070
513,4034
1297,1864
2539,2824
2752,3871
3132,3338
1671,3014
1819,3666
1848,2152
1595,3958
12,2705
910,3855
951,3856
1280,2634
1040,3147
288,1822
1215,1458
876,1992
962,1012
1495,3727
344,2131
3427,3636
1312,2522
88,3639
62,2418
960,3568
1619,3204
208,2243
1436,3497
767,3927
187,1366
2860,3939
527,1434
2043,2219
683,1947
1175,2409
1956,2974
777,1582
1081,1993
1255,3866
2851,3826
1442,3692
1010,3281
1755,1937
1268,1819
3783,3806
421,3640
825,1249
1379,2589
79,3122
2469,3909
819,3686
2006,2687
823,3805
441,1259
97,1449
1277,1531
690,1963
2369,3678
1027,1356
2763,3605
347,843
901,2183
713,2886
1926,3108
1494,3451
2371,3724
3642,3924
1644,3395
1300,3585
670,3189
952,2121
1769,2343
1547,3462
2631,3836
805,2825
1579,2219
646,2014
3447,3833
2437,3970
3197,3658
661,2322
137,3076
851,1665
782,3780
197,875
482,3488
3112,3735
32,1747
1651,3411
3120,3596
1005,2482
3739,3833
654,1501
1314,3991
593,3477
999,2667
926,3128
1142,1440
488,2902
1016,3021
1370,3519
2886,3550
771,2436
2607,2637
358,577
2049,3807
1794,2534
1042,1209
598,3447
73,1347
919,2307
1129,3837
1411,2769
3866,3951
512,1394
1318,2955
2834,2986
2037,2642
564,803
2300,3052
1216,2678
321,1045
188,1455
2638,3047
2390,2945
215,4032
1522,3889
1114,1620
765,1466
2829,2992
2980,3161
1571,3027
681,1738
920,1754
1818,3658
2599,3469
2537,2591
742,3145
3383,3551
1141,1164
1946,2123
1698,2021
10,2472
2317,3756
2382,2653
3569,3906
2499,3238
2494,2894
1315,1502
1910,2843
944,3252
624,830
1136,3422
2688,3110
847,3319
1561,1908
2956,3864
1588,3731
10,2822
836,2406
851,3438
1773,3484
87,598
245,1184
2710,3808
1466,2021
893,2159
471,938
578,835
674,1297
806,2914
343,1692
2850,3064
120,3340
901,3151
490,2119
1980,3181
1172,1924
1046,3505
77,2889
2403,2725
3626,3635
109,1646
1231,2504
3402,3927
358,2350
444,1370
382,492
227,3587
1290,3084
2274,3254
6,1144
217,2118
1646,2904
1333,2407
811,3234
1869,2387
3491,3568
1239,1991
1650,3777
1803,4019
2080,2607
342,3695
58,3936
2608,2726
2324,2967
188,3228
548,1319
1730,2228
1852,3911
1699,2915
983,1247
1943,3275
298,1144
3219,3819
2966,3373
51,3896
165,1554
135,2843
1984,3249
1356,2926
112,1139
3350,3713
426,2992
1608,3901
223,1909
1105,2526
105,3351
2777,3070
814,2350
946,1715
1438,2177
779,3295
1381,1643
2243,3136
3177,3943
68,1971
935,3808
286,3362
167,1196
1430,1535
1053,1585
492,3238
1064,2875
1145,1551
1148,1822
456,3958
1077,3110
2300,4020
2675,3143
655,1135
3563,3605
951,3937
139,2561
22,1222
2290,3332
2769,2778
959,2300
1086,3573
233,1442
704,1027
1896,2624
1602,2177
1206,2177
2940,3599
612,1438
1696,1812
1567,3876
145,2726
321,3891
1912,3507
4,2494
2748,3779
2053,2988
683,2028
1808,2403
39,1926
1565,3399
510,3763
1625,3450
221,3660
591,2439
873,2125
214,237
463,3193
2796,3446
375,1094
24,113
1710,2999
491,2208
2449,3338
900,915
2147,2219
2235,2820
1051,1084
115,3614
87,1566
1300,1788
1919,3523
3044,3898
2755,3795
609,3368
1854,2347
2012,2933
1200,1557
3629,3770
1246,3430
1626,2897
31,129
1314,1844
2649,2995
1974,3580
188,3496
933,2152
149,1289
468,3486
1177,1731
776,1387
590,2163
361,2111
2668,3395
1204,3554
3196,3514
2131,3944
207,1644
1079,2327
790,1470
55,2004
2300,2410
607,2517
985,1911
3096,3283
455,2096
317,2162
2428,3534
1748,3775
2097,3929
1629,2363
3680,3684
884,1455
1159,3380
472,2450
995,2225
253,1588
781,3959
2708,2770
779,880
130,2686
438,587
1176,3734
2239,3231
843,1804
3319,3863
991,1702
306,1599
803,2405
3886,3910
240,3231
2131,3139
1167,3621
334,2866
1268,3673
924,3863
3560,3925
294,3467
633,2933
550,1178
2687,3771
2346,3478
1666,3719
2221,2251
796,1584
1066,3165
257,552
482,3114
2219,2555
3268,3874
1065,2913
867,2174
244,2949
593,3103
2140,2447
1765,3324
3666,3920
527,2483
2824,3079
928,3581
559,1240
2197,2954
1711,3438
3760,3932
1578,3848
1724,3673
1166,2591
1010,1297
1189,3514
387,2072
2152,3561
295,3237
2936,3643
386,2601
1069,1877
899,3940
658,845
2738,2904
881,2580
967,1600
1865,2750
2235,2283
445,3181
969,1646
659,666
1115,1471
215,3658
244,2144
1374,2863
864,1071
2701,3372
953,3772
392,1261
671,676
459,3237
1737,3854
3628,3762
634,1548
1669,3161
330,3766
3059,4019
15,2442
287,686
1777,2879
722,3997
746,2139
1346,3824
1186,2411
1401,3531
1005,3531
2084,3561
714,2601
1120,1791
836,2032
2494,2870
2616,3799
3335,3486
1833,3161
1458,4038
2806,3896
1736,3228
153,1975
960,3007
1364,1370
1887,3397
457,2386
1300,3829
334,3484
740,1920
2610,3203
1211,3757
1519,1658
894,1606
333,4013
1047,2602
1940,3408
2315,2531
1883,2874
489,3772
518,3012
1731,3234
3400,3507
1034,1616
1202,2890
1723,1838
1069,3300
658,2268
1095,2269
754,1976
790,1633
506,2628
2087,3054
220,2042
2527,3326
717,2848
1097,2315
3836,4010
849,2213
1031,3947
1334,1504
599,2038
1927,2772
1744,3065
242,2740
283,2741
2088,3629
560,1329
94,590
458,1052
2481,2577
712,2854
488,3146
529,3147
1207,2833
2425,3399
202,308
401,3901
3078,3964
1638,3019
1708,3758
237,2746
815,2228
3319,4026
697,3670
2588,3578
884,3496
471,1637
3657,4021
691,3855
598,658
3311,3384
1059,1807
2962,3230
1592,2270
33,1411
809,1632
12,534
1402,2146
3,2700
902,1042
1750,2829
3080,3636
3075,3292
1710,3430
1211,1797
1302,1915
63,472
1494,2085
1480,3907
277,2121
1144,3958
1550,2394
834,2978
1949,2665
2386,2666
139,2187
3227,3282
330,1001
1727,3784
898,3902
549,3748
544,3404
581,1751
3773,3980
78,1130
1382,2968
262,3691
565,1248
2254,3651
1199,4015
661,956
1908,3014
3121,3236
2340,2671
483,2347
2938,3529
431,1433
1683,3835
1215,1515
1657,2614
2839,3523
525,1068
695,3169
819,1515
404,2993
2685,3056
2021,3076
257,2943
28,3645
1087,3400
1801,1989
2014,3036
734,1592
147,2024
264,2609
2053,2964
993,2984
2168,2722
29,3466
728,1023
743,2809
607,2948
1737,3667
1660,1757
1011,3563
1605,2050
361,2892
1101,3456
724,1254
2463,3020
2124,3554
850,3056
3147,3652
1037,2882
686,1901
1208,3703
1922,2292
2270,2975
90,3718
2356,2749
2803,3438
1731,2697
91,156
1457,3626
1918,2523
235,3318
145,392
1764,2056
262,1731
1602,3226
1631,2466
2534,3960
894,1419
230,2193
87,387
3442,3546
1888,3031
1255,3118
2437,4027
1203,2928
1284,1604
291,3600
883,1260
2684,3904
879,3770
2436,3802
1999,3801
949,3011
1687,1994
1592,2888
3498,3828
3558,3879
571,2836
468,1957
2284,3381
2828,4033
2091,3740
1440,2467
2273,3222
249,3724
953,1625
1338,2190
770,2672
935,1019
2332,3802
145,2620
1265,2651
1203,1773
21,864
241,3082
1759,3940
1571,3889
153,983
1488,2134
428,2908
3516,4003
1491,1651
457,1394
2480,2919
59,567
295,3318
1982,2642
239,3386
570,2210
1817,3514
2405,3684
3217,3562
533,2328
1308,2324
1153,1255
101,3802
1159,2201
2797,3915
408,3730
336,2164
898,3365
554,3555
707,3797
466,1456
3272,3619
715,2160
1171,2211
775,2211
1730,3895
1962,3464
527,2109
1955,2293
149,2688
355,2564
2507,3937
24,707
203,2924
1471,2853
2312,3469
2291,2592
677,2026
2160,3829
723,3899
2189,2315
205,2970
418,3263
1072,2555
1559,1919
1965,3361
132,1179
1969,3480
2308,2946
405,2277
852,3720
938,2740
3432,3850
2310,2992
1718,3080
2406,3454
658,3854
940,2786
1864,2905
2640,3126
799,2581
2010,2730
965,3782
991,2751
622,1164
3079,3173
2413,3120
202,1544
1959,2361
1816,2083
16,2293
2349,2546
1263,1345
2109,2305
1125,1411
1684,3095
794,1806
2752,2936
720,3577
226,2288
694,2356
40,3818
3548,3809
1626,2336
1624,2263
2272,2484
1599,3896
568,3156
2115,2500
943,2279
2770,3892
406,2074
674,3582
1737,2325
687,1535
2707,3543
114,1673
900,2582
1493,3096
27,2428
304,1016
1264,3798
801,1822
2134,2900
1824,1920
303,1545
141,2715
172,2782
58,960
1448,2572
825,3347
1484,2983
1138,1592
327,3070
450,1191
562,1432
3748,3816
1407,2921
1397,2233
2522,2608
1214,3280
2081,2865
2034,3019
645,3537
557,1438
216,1145
28,1848
2048,3856
1834,2584
110,3378
1512,2341
302,3548
3378,3882
451,2890
583,3009
915,1304
1018,2937
1140,3866
677,2644
54,3419
362,1320
983,3882
236,2901
1473,3517
783,3070
1065,2002
1161,1710
254,2726
1410,2414
730,2655
599,3892
504,622
1550,1670
510,3820
1312,3010
1859,3179
2020,4036
2739,2969
2116,3744
1211,1423
751,3882
393,1730
419,699
1606,1952
2454,3739
2894,4011
3438,3909
2605,3908
1074,2091
1397,1778
605,2552
1756,1896
1477,3235
1816,2701
389,1207
2039,2184
927,2014
1815,2476
2257,3575
1752,2127
2655,3621
17,2732
2412,3863
67,2095
447,2316
1619,2537
3277,3375
1102,3708
624,700
1436,2830
2993,3616
933,2209
1316,1947
1120,2035
1500,1502
63,2326
622,4010
534,1157
2898,3729
1554,3990
186,3857
554,2563
2892,3160
426,3317
1575,1834
952,2609
2160,2487
2910,3739
1790,3708
1829,2882
1696,3292
2904,3170
925,1163
1264,1383
1508,3995
2411,3237
2349,2359
2013,2410
1106,3426
3057,3385
1405,3493
200,880
1602,4007
281,310
3553,3966
1688,3781
2061,2077
1011,3539
1310,3606
405,1285
1435,2554
1872,2555
218,2590
1799,3770
835,3498
2428,3941
337,3221
58,3806
213,1465
183,2754
2358,2421
694,1014
2388,3761
74,1306
1386,1507
1322,3966
1250,2400
1188,1522
1255,2744
2288,3530
1751,3325
686,3755
3363,3818
1384,1811
2241,2960
97,3360
441,3170
2717,2889
657,1482
2243,3006
686,722
1028,3869
1344,1631
1898,2971
130,1938
2606,3997
2205,3653
2150,3946
276,1009
367,1127
2545,3721
2103,3376
3269,3752
2548,3992
671,1538
1462,2791
1513,3510
883,3114
363,604
1448,1580
145,2596
3278,3464
1700,2555
3811,3927
43,2319
48,2663
499,3124
941,3469
545,3469
15,271
970,1955
1156,1179
1288,1298
1183,3002
684,2123
439,1538
649,3068
850,1072
64,163
2586,3321
1688,2171
155,1779
1555,1827
997,3751
534,1775
1706,1996
749,3649
2086,2217
52,2031
1583,3094
1213,2063
2455,3023
562,790
837,2715
842,3059
2793,3018
372,666
1702,2227
1824,3156
580,1369
81,3900
141,3951
1920,3618
2350,2448
1667,3172
323,3433
2102,2346
240,1678
2258,2859
914,3874
666,3772
1041,2895
201,1723
567,3012
1666,2166
596,2252
539,1718
2153,2284
778,980
1681,3228
2498,3450
1725,2746
32,2853
1157,3228
2209,2566
3391,3475
1591,3685
2429,4030
906,2828
57,1570
1022,3942
523,811
3004,3214
1985,3989
3936,3948
455,1616
1698,3932
509,1852
2503,2639
204,1216
1880,3414
861,3435
1766,2346
1630,2485
3500,3768
2510,3029
253,1108
2216,2582
297,626
1355,3943
1780,2429
1687,2238
2178,3229
536,4025
42,3490
1284,2198
1222,1320
1740,3003
377,3214
1502,3589
1744,3122
891,991
744,1695
2619,3322
838,1330
1676,2429
2522,3389
2954,3046
397,3839
3110,3559
1269,3768
1422,4010
1360,3132
2131,3009
2084,3163
2977,3969
3316,3435
1891,2768
2003,3763
3219,3502
1171,3610
2172,2229
1888,2470
2726,3569
2731,3913
3273,3738
538,2916
2871,3169
295,3912
233,2280
594,3979
2493,3748
1526,3959
495,3219
308,360
91,1823
471,2044
249,3163
1309,3143
276,822
23,1130
637,2521
1012,1644
1853,2260
2360,3754
1512,1967
46,1299
2542,3236
11,2998
167,2757
2440,2959
547,2978
1206,1860
2007,3077
176,3974
2504,3883
1038,3215
2145,2260
319,1249
2394,2964
162,2763
1709,2861
1769,2912
662,834
2737,3303
961,3907
1336,3030
651,2927
2265,3493
1275,2754
26,623
676,3923
492,2116
770,1306
2454,3365
1387,2968
3047,3879
22,100
1136,2568
1227,1932
821,1244
1786,3616
2216,3200
633,1193
175,315
638,1537
1078,1809
606,2753
1028,1722
160,2666
534,3816
128,3128
615,3246
1005,3401
1893,3863
134,664
344,1440
1089,2348
2742,2842
896,1953
144,628
2270,3032
3395,3407
439,3929
835,3929
3350,3664
270,2430
519,3134
2912,3438
551,1891
1728,2456
1425,2647
1191,2251
456,2031
3255,3777
633,3421
484,3298
515,2611
1640,2986
102,752
1669,2226
599,1558
979,1025
444,3899
1724,1933
1497,2708
853,2606
3150,3202
1405,3119
2119,2462
628,3427
1001,2477
1408,3767
589,3472
2242,3966
1146,2077
1588,2422
903,2319
800,1440
1489,2416
1262,3191
2392,3910
54,3313
1203,1830
616,2262
518,1727
611,1918
2665,2756
421,1794
2769,3079
2136,3166
116,1158
401,3771
3412,3710
261,758
44,2975
515,1806
1218,2488
903,1164
187,1748
1504,2293
2063,3977
2094,3290
1746,1826
156,3566
2401,3972
721,2032
3135,3967
781,2837
3226,3331
2986,3844
3079,4035
708,1046
121,3730
3574,4014
231,892
986,2488
1858,2417
2644,3326
115,3915
987,3844
